"","dataset_id","sub_site","site","region","year","month","day","reported_taxa","abundance","unit","X","country","latitude","longitude"
"3768",68,NA,2179,"Grat Smoky mountains national park",1984,NA,NA,"Ursus americanus",0.115,"Relative abundance",984,"United States",39.86595,-75.17879
"3769",68,NA,2179,"Grat Smoky mountains national park",1985,NA,NA,"Ursus americanus",0.1,"Relative abundance",984,"United States",39.86595,-75.17879
"3770",68,NA,2179,"Grat Smoky mountains national park",1986,NA,NA,"Ursus americanus",0.075,"Relative abundance",984,"United States",39.86595,-75.17879
"3771",68,NA,2179,"Grat Smoky mountains national park",1987,NA,NA,"Ursus americanus",0.115,"Relative abundance",984,"United States",39.86595,-75.17879
"3772",68,NA,2179,"Grat Smoky mountains national park",1988,NA,NA,"Ursus americanus",0.12,"Relative abundance",984,"United States",39.86595,-75.17879
"3773",68,NA,2179,"Grat Smoky mountains national park",1989,NA,NA,"Ursus americanus",0.135,"Relative abundance",984,"United States",39.86595,-75.17879
"3774",68,NA,2179,"Grat Smoky mountains national park",1990,NA,NA,"Ursus americanus",0.125,"Relative abundance",984,"United States",39.86595,-75.17879
"3775",68,NA,2184,"Blackfoot river watershed",1997,NA,NA,"Puma concolor",37,"Relative abundance",989,"United States",47.03,-113.57
"3776",68,NA,2184,"Blackfoot river watershed",1998,NA,NA,"Puma concolor",27,"Relative abundance",989,"United States",47.03,-113.57
"3777",68,NA,2184,"Blackfoot river watershed",1999,NA,NA,"Puma concolor",20,"Relative abundance",989,"United States",47.03,-113.57
"3778",68,NA,2184,"Blackfoot river watershed",2000,NA,NA,"Puma concolor",21,"Relative abundance",989,"United States",47.03,-113.57
"3779",68,NA,2184,"Blackfoot river watershed",2001,NA,NA,"Puma concolor",25,"Relative abundance",989,"United States",47.03,-113.57
"3780",68,NA,2184,"Blackfoot river watershed",2002,NA,NA,"Puma concolor",24,"Relative abundance",989,"United States",47.03,-113.57
"3781",68,NA,2184,"Blackfoot river watershed",2003,NA,NA,"Puma concolor",30,"Relative abundance",989,"United States",47.03,-113.57
"3782",68,NA,2184,"Blackfoot river watershed",2004,NA,NA,"Puma concolor",32,"Relative abundance",989,"United States",47.03,-113.57
"3783",68,NA,2184,"Blackfoot river watershed",2005,NA,NA,"Puma concolor",33,"Relative abundance",989,"United States",47.03,-113.57
"3784",68,NA,2184,"Blackfoot river watershed",2006,NA,NA,"Puma concolor",33,"Relative abundance",989,"United States",47.03,-113.57
"3785",68,NA,2187,"northeastern Minnesota",1971,NA,NA,"Ursus americanus",51,"Relative abundance",991,"United States",46.7281895,-92.4675914
"3786",68,NA,2187,"northeastern Minnesota",1972,NA,NA,"Ursus americanus",63,"Relative abundance",991,"United States",46.7281895,-92.4675914
"3787",68,NA,2187,"northeastern Minnesota",1973,NA,NA,"Ursus americanus",68,"Relative abundance",991,"United States",46.7281895,-92.4675914
"3788",68,NA,2187,"northeastern Minnesota",1974,NA,NA,"Ursus americanus",70,"Relative abundance",991,"United States",46.7281895,-92.4675914
"3789",68,NA,2187,"northeastern Minnesota",1975,NA,NA,"Ursus americanus",64,"Relative abundance",991,"United States",46.7281895,-92.4675914
"3790",68,NA,2191,"Nakai-Nam Theun",1995,NA,NA,"Panthera pardus",35,"Relative abundance",995,"Lao People's Democratic Republic",18.24298,104.63789
"3791",68,NA,2191,"Nakai-Nam Theun",2011,NA,NA,"Panthera pardus",0,"Relative abundance",995,"Lao People's Democratic Republic",18.24298,104.63789
"3792",68,NA,2194,"Minnesota",1986,NA,NA,"Canis latrans",2.4,"Relative abundance",998,"United States",29.6294926,-95.238601
"3793",68,NA,2194,"Minnesota",1987,NA,NA,"Canis latrans",2.2,"Relative abundance",998,"United States",29.6294926,-95.238601
"3794",68,NA,2194,"Minnesota",1988,NA,NA,"Canis latrans",1.9,"Relative abundance",998,"United States",29.6294926,-95.238601
"3795",68,NA,2194,"Minnesota",1989,NA,NA,"Canis latrans",2.6,"Relative abundance",998,"United States",29.6294926,-95.238601
"3796",68,NA,2194,"Minnesota",1990,NA,NA,"Canis latrans",2.7,"Relative abundance",998,"United States",29.6294926,-95.238601
"3797",68,NA,2194,"Minnesota",1991,NA,NA,"Canis latrans",3.8,"Relative abundance",998,"United States",29.6294926,-95.238601
"3798",68,NA,2194,"Minnesota",1992,NA,NA,"Canis latrans",3.3,"Relative abundance",998,"United States",29.6294926,-95.238601
"3799",68,NA,2194,"Minnesota",1993,NA,NA,"Canis latrans",3.4,"Relative abundance",998,"United States",29.6294926,-95.238601
"3800",68,NA,2195,"Minnesota",1986,NA,NA,"Canis lupus",0.9,"Relative abundance",999,"United States",29.6294926,-95.238601
"3801",68,NA,2195,"Minnesota",1987,NA,NA,"Canis lupus",1.25,"Relative abundance",999,"United States",29.6294926,-95.238601
"3802",68,NA,2195,"Minnesota",1988,NA,NA,"Canis lupus",0.75,"Relative abundance",999,"United States",29.6294926,-95.238601
"3803",68,NA,2195,"Minnesota",1989,NA,NA,"Canis lupus",1.25,"Relative abundance",999,"United States",29.6294926,-95.238601
"3804",68,NA,2195,"Minnesota",1990,NA,NA,"Canis lupus",1.3,"Relative abundance",999,"United States",29.6294926,-95.238601
"3805",68,NA,2195,"Minnesota",1991,NA,NA,"Canis lupus",1.3,"Relative abundance",999,"United States",29.6294926,-95.238601
"3806",68,NA,2195,"Minnesota",1992,NA,NA,"Canis lupus",1.4,"Relative abundance",999,"United States",29.6294926,-95.238601
"3807",68,NA,2195,"Minnesota",1993,NA,NA,"Canis lupus",1.4,"Relative abundance",999,"United States",29.6294926,-95.238601
"3808",68,NA,2196,"Minnesota",1986,NA,NA,"Lynx rufus",0.5,"Relative abundance",1000,"United States",29.6294926,-95.238601
"3809",68,NA,2196,"Minnesota",1987,NA,NA,"Lynx rufus",0.35,"Relative abundance",1000,"United States",29.6294926,-95.238601
"3810",68,NA,2196,"Minnesota",1988,NA,NA,"Lynx rufus",0.3,"Relative abundance",1000,"United States",29.6294926,-95.238601
"3811",68,NA,2196,"Minnesota",1989,NA,NA,"Lynx rufus",1.4,"Relative abundance",1000,"United States",29.6294926,-95.238601
"3812",68,NA,2196,"Minnesota",1990,NA,NA,"Lynx rufus",0.6,"Relative abundance",1000,"United States",29.6294926,-95.238601
"3813",68,NA,2196,"Minnesota",1991,NA,NA,"Lynx rufus",1,"Relative abundance",1000,"United States",29.6294926,-95.238601
"3814",68,NA,2196,"Minnesota",1992,NA,NA,"Lynx rufus",0.8,"Relative abundance",1000,"United States",29.6294926,-95.238601
"3815",68,NA,2196,"Minnesota",1993,NA,NA,"Lynx rufus",1.1,"Relative abundance",1000,"United States",29.6294926,-95.238601
"3816",68,NA,2197,"Minnesota",1986,NA,NA,"Vulpes vulpes",9,"Relative abundance",1001,"United States",29.6294926,-95.238601
"3817",68,NA,2197,"Minnesota",1987,NA,NA,"Vulpes vulpes",12,"Relative abundance",1001,"United States",29.6294926,-95.238601
"3818",68,NA,2197,"Minnesota",1988,NA,NA,"Vulpes vulpes",13.5,"Relative abundance",1001,"United States",29.6294926,-95.238601
"3819",68,NA,2197,"Minnesota",1989,NA,NA,"Vulpes vulpes",12.5,"Relative abundance",1001,"United States",29.6294926,-95.238601
"3820",68,NA,2197,"Minnesota",1990,NA,NA,"Vulpes vulpes",15,"Relative abundance",1001,"United States",29.6294926,-95.238601
"3821",68,NA,2197,"Minnesota",1991,NA,NA,"Vulpes vulpes",14.5,"Relative abundance",1001,"United States",29.6294926,-95.238601
"3822",68,NA,2197,"Minnesota",1992,NA,NA,"Vulpes vulpes",16,"Relative abundance",1001,"United States",29.6294926,-95.238601
"3823",68,NA,2197,"Minnesota",1993,NA,NA,"Vulpes vulpes",14,"Relative abundance",1001,"United States",29.6294926,-95.238601
"3824",68,NA,2198,"Banff National Park",2006,NA,NA,"Ursus arctos",15,"Relative abundance",1002,"Canada",50.71671,-100.51755
"3825",68,NA,2198,"Banff National Park",2007,NA,NA,"Ursus arctos",16,"Relative abundance",1002,"Canada",50.71671,-100.51755
"3826",68,NA,2198,"Banff National Park",2008,NA,NA,"Ursus arctos",19,"Relative abundance",1002,"Canada",50.71671,-100.51755
"3827",68,NA,2199,"Banff National Park",2006,NA,NA,"Ursus arctos",25,"Relative abundance",1003,"Canada",50.71671,-100.51755
"3828",68,NA,2199,"Banff National Park",2007,NA,NA,"Ursus arctos",30,"Relative abundance",1003,"Canada",50.71671,-100.51755
"3829",68,NA,2199,"Banff National Park",2008,NA,NA,"Ursus arctos",24,"Relative abundance",1003,"Canada",50.71671,-100.51755
"3830",68,NA,2200,"Banff National Park",2006,NA,NA,"Ursus americanus",1,"Relative abundance",1004,"Canada",50.71671,-100.51755
"3831",68,NA,2200,"Banff National Park",2007,NA,NA,"Ursus americanus",2,"Relative abundance",1004,"Canada",50.71671,-100.51755
"3832",68,NA,2200,"Banff National Park",2008,NA,NA,"Ursus americanus",4,"Relative abundance",1004,"Canada",50.71671,-100.51755
"3833",68,NA,2201,"Banff National Park",2006,NA,NA,"Ursus americanus",1,"Relative abundance",1005,"Canada",50.71671,-100.51755
"3834",68,NA,2201,"Banff National Park",2007,NA,NA,"Ursus americanus",9,"Relative abundance",1005,"Canada",50.71671,-100.51755
"3835",68,NA,2201,"Banff National Park",2008,NA,NA,"Ursus americanus",2,"Relative abundance",1005,"Canada",50.71671,-100.51755
"3836",68,NA,2202,"Pinon Canyon Maneuver Site",1997,NA,NA,"Vulpes velox",0.193,"Relative abundance",1006,"United States",35.032088,-101.919583
"3837",68,NA,2202,"Pinon Canyon Maneuver Site",1997.33,NA,NA,"Vulpes velox",0.179,"Relative abundance",1006,"United States",35.032088,-101.919583
"3838",68,NA,2202,"Pinon Canyon Maneuver Site",1997.66,NA,NA,"Vulpes velox",0.193,"Relative abundance",1006,"United States",35.032088,-101.919583
"3839",68,NA,2202,"Pinon Canyon Maneuver Site",1997.99,NA,NA,"Vulpes velox",0.242,"Relative abundance",1006,"United States",35.032088,-101.919583
"3840",68,NA,2202,"Pinon Canyon Maneuver Site",1998.32,NA,NA,"Vulpes velox",0.201,"Relative abundance",1006,"United States",35.032088,-101.919583
"3841",68,NA,2202,"Pinon Canyon Maneuver Site",1998.65,NA,NA,"Vulpes velox",0.301,"Relative abundance",1006,"United States",35.032088,-101.919583
"3842",68,NA,2203,"Yukon-Charley Rivers National Preserve",1992,NA,NA,"Canis lupus",37,"Relative abundance",1007,"United States",65,-143
"3843",68,NA,2203,"Yukon-Charley Rivers National Preserve",1993,NA,NA,"Canis lupus",25,"Relative abundance",1007,"United States",65,-143
"3844",68,NA,2203,"Yukon-Charley Rivers National Preserve",1994,NA,NA,"Canis lupus",44,"Relative abundance",1007,"United States",65,-143
"3845",68,NA,2203,"Yukon-Charley Rivers National Preserve",1995,NA,NA,"Canis lupus",49,"Relative abundance",1007,"United States",65,-143
"3846",68,NA,2203,"Yukon-Charley Rivers National Preserve",1996,NA,NA,"Canis lupus",69,"Relative abundance",1007,"United States",65,-143
"3847",68,NA,2203,"Yukon-Charley Rivers National Preserve",1997,NA,NA,"Canis lupus",64,"Relative abundance",1007,"United States",65,-143
"3848",68,NA,2203,"Yukon-Charley Rivers National Preserve",1998,NA,NA,"Canis lupus",42,"Relative abundance",1007,"United States",65,-143
"3849",68,NA,2203,"Yukon-Charley Rivers National Preserve",1999,NA,NA,"Canis lupus",79,"Relative abundance",1007,"United States",65,-143
"3850",68,NA,2203,"Yukon-Charley Rivers National Preserve",2000,NA,NA,"Canis lupus",108,"Relative abundance",1007,"United States",65,-143
"3851",68,NA,2203,"Yukon-Charley Rivers National Preserve",2001,NA,NA,"Canis lupus",104,"Relative abundance",1007,"United States",65,-143
"3852",68,NA,2203,"Yukon-Charley Rivers National Preserve",2002,NA,NA,"Canis lupus",88,"Relative abundance",1007,"United States",65,-143
"3853",68,NA,2203,"Yukon-Charley Rivers National Preserve",2003,NA,NA,"Canis lupus",70,"Relative abundance",1007,"United States",65,-143
"3854",68,NA,2203,"Yukon-Charley Rivers National Preserve",2004,NA,NA,"Canis lupus",57,"Relative abundance",1007,"United States",65,-143
"3855",68,NA,2203,"Yukon-Charley Rivers National Preserve",2005,NA,NA,"Canis lupus",76,"Relative abundance",1007,"United States",65,-143
"3856",68,NA,2203,"Yukon-Charley Rivers National Preserve",2006,NA,NA,"Canis lupus",54,"Relative abundance",1007,"United States",65,-143
"3857",68,NA,2203,"Yukon-Charley Rivers National Preserve",2007,NA,NA,"Canis lupus",55,"Relative abundance",1007,"United States",65,-143
"3858",68,NA,2203,"Yukon-Charley Rivers National Preserve",2008,NA,NA,"Canis lupus",55,"Relative abundance",1007,"United States",65,-143
"3859",68,NA,2203,"Yukon-Charley Rivers National Preserve",2009,NA,NA,"Canis lupus",57,"Relative abundance",1007,"United States",65,-143
"3860",68,NA,2203,"Yukon-Charley Rivers National Preserve",2010,NA,NA,"Canis lupus",74,"Relative abundance",1007,"United States",65,-143
"3861",68,NA,2203,"Yukon-Charley Rivers National Preserve",2011,NA,NA,"Canis lupus",93,"Relative abundance",1007,"United States",65,-143
"3862",68,NA,2203,"Yukon-Charley Rivers National Preserve",2012,NA,NA,"Canis lupus",89,"Relative abundance",1007,"United States",65,-143
"3863",68,NA,2203,"Yukon-Charley Rivers National Preserve",2013,NA,NA,"Canis lupus",54,"Relative abundance",1007,"United States",65,-143
"3864",68,NA,2204,"Greater Yellowstone Ecosystem",1983,NA,NA,"Ursus arctos",200,"Relative abundance",1008,"United States",44.322,-110.52
"3865",68,NA,2204,"Greater Yellowstone Ecosystem",1984,NA,NA,"Ursus arctos",215,"Relative abundance",1008,"United States",44.322,-110.52
"3866",68,NA,2204,"Greater Yellowstone Ecosystem",1985,NA,NA,"Ursus arctos",203,"Relative abundance",1008,"United States",44.322,-110.52
"3867",68,NA,2204,"Greater Yellowstone Ecosystem",1986,NA,NA,"Ursus arctos",268,"Relative abundance",1008,"United States",44.322,-110.52
"3868",68,NA,2204,"Greater Yellowstone Ecosystem",1987,NA,NA,"Ursus arctos",240,"Relative abundance",1008,"United States",44.322,-110.52
"3869",68,NA,2204,"Greater Yellowstone Ecosystem",1988,NA,NA,"Ursus arctos",290,"Relative abundance",1008,"United States",44.322,-110.52
"3870",68,NA,2204,"Greater Yellowstone Ecosystem",1989,NA,NA,"Ursus arctos",235,"Relative abundance",1008,"United States",44.322,-110.52
"3871",68,NA,2204,"Greater Yellowstone Ecosystem",1990,NA,NA,"Ursus arctos",290,"Relative abundance",1008,"United States",44.322,-110.52
"3872",68,NA,2204,"Greater Yellowstone Ecosystem",1991,NA,NA,"Ursus arctos",300,"Relative abundance",1008,"United States",44.322,-110.52
"3873",68,NA,2204,"Greater Yellowstone Ecosystem",1992,NA,NA,"Ursus arctos",340,"Relative abundance",1008,"United States",44.322,-110.52
"3874",68,NA,2204,"Greater Yellowstone Ecosystem",1993,NA,NA,"Ursus arctos",305,"Relative abundance",1008,"United States",44.322,-110.52
"3875",68,NA,2204,"Greater Yellowstone Ecosystem",1994,NA,NA,"Ursus arctos",285,"Relative abundance",1008,"United States",44.322,-110.52
"3876",68,NA,2204,"Greater Yellowstone Ecosystem",1995,NA,NA,"Ursus arctos",225,"Relative abundance",1008,"United States",44.322,-110.52
"3877",68,NA,2204,"Greater Yellowstone Ecosystem",1996,NA,NA,"Ursus arctos",290,"Relative abundance",1008,"United States",44.322,-110.52
"3878",68,NA,2204,"Greater Yellowstone Ecosystem",1997,NA,NA,"Ursus arctos",330,"Relative abundance",1008,"United States",44.322,-110.52
"3879",68,NA,2204,"Greater Yellowstone Ecosystem",1998,NA,NA,"Ursus arctos",380,"Relative abundance",1008,"United States",44.322,-110.52
"3880",68,NA,2204,"Greater Yellowstone Ecosystem",1999,NA,NA,"Ursus arctos",375,"Relative abundance",1008,"United States",44.322,-110.52
"3881",68,NA,2204,"Greater Yellowstone Ecosystem",2000,NA,NA,"Ursus arctos",385,"Relative abundance",1008,"United States",44.322,-110.52
"3882",68,NA,2204,"Greater Yellowstone Ecosystem",2001,NA,NA,"Ursus arctos",410,"Relative abundance",1008,"United States",44.322,-110.52
"3883",68,NA,2204,"Greater Yellowstone Ecosystem",2002,NA,NA,"Ursus arctos",485,"Relative abundance",1008,"United States",44.322,-110.52
"3884",68,NA,2205,"Poozere Forest",1990,NA,NA,"Canis lupus",2.2,"Relative abundance",1009,"Belarus",55.83333333,29.83333333
"3885",68,NA,2205,"Poozere Forest",1991,NA,NA,"Canis lupus",1.3,"Relative abundance",1009,"Belarus",55.83333333,29.83333333
"3886",68,NA,2205,"Poozere Forest",1992,NA,NA,"Canis lupus",1.5,"Relative abundance",1009,"Belarus",55.83333333,29.83333333
"3887",68,NA,2205,"Poozere Forest",1993,NA,NA,"Canis lupus",0.9,"Relative abundance",1009,"Belarus",55.83333333,29.83333333
"3888",68,NA,2205,"Poozere Forest",1994,NA,NA,"Canis lupus",1.6,"Relative abundance",1009,"Belarus",55.83333333,29.83333333
"3889",68,NA,2205,"Poozere Forest",1995,NA,NA,"Canis lupus",3.6,"Relative abundance",1009,"Belarus",55.83333333,29.83333333
"3890",68,NA,2205,"Poozere Forest",1996,NA,NA,"Canis lupus",2.1,"Relative abundance",1009,"Belarus",55.83333333,29.83333333
"3891",68,NA,2205,"Poozere Forest",1997,NA,NA,"Canis lupus",3,"Relative abundance",1009,"Belarus",55.83333333,29.83333333
"3892",68,NA,2205,"Poozere Forest",1998,NA,NA,"Canis lupus",0.5,"Relative abundance",1009,"Belarus",55.83333333,29.83333333
"3893",68,NA,2205,"Poozere Forest",1999,NA,NA,"Canis lupus",0.8,"Relative abundance",1009,"Belarus",55.83333333,29.83333333
"3894",68,NA,2205,"Poozere Forest",2000,NA,NA,"Canis lupus",1.7,"Relative abundance",1009,"Belarus",55.83333333,29.83333333
"3895",68,NA,2205,"Poozere Forest",2001,NA,NA,"Canis lupus",0.5,"Relative abundance",1009,"Belarus",55.83333333,29.83333333
"3896",68,NA,2205,"Poozere Forest",2002,NA,NA,"Canis lupus",0.7,"Relative abundance",1009,"Belarus",55.83333333,29.83333333
"3897",68,NA,2205,"Poozere Forest",2003,NA,NA,"Canis lupus",1.9,"Relative abundance",1009,"Belarus",55.83333333,29.83333333
"3898",68,NA,2206,"Dinaric",1979,NA,NA,"Lynx lynx",22.9,"Relative abundance",1010,NA,43.95,16.58
"3899",68,NA,2206,"Dinaric",1995,NA,NA,"Lynx lynx",22.4,"Relative abundance",1010,NA,43.95,16.58
"3900",68,NA,2206,"Dinaric",2010,NA,NA,"Lynx lynx",10.9,"Relative abundance",1010,NA,43.95,16.58
"3901",68,NA,2208,"Yellowstone National Park",1995,NA,NA,"Canis lupus",21,"Relative abundance",1012,"United States",44.6200885,-110.5607575
"3902",68,NA,2208,"Yellowstone National Park",1996,NA,NA,"Canis lupus",37,"Relative abundance",1012,"United States",44.6200885,-110.5607575
"3903",68,NA,2208,"Yellowstone National Park",1997,NA,NA,"Canis lupus",80,"Relative abundance",1012,"United States",44.6200885,-110.5607575
"3904",68,NA,2208,"Yellowstone National Park",1998,NA,NA,"Canis lupus",83,"Relative abundance",1012,"United States",44.6200885,-110.5607575
"3905",68,NA,2208,"Yellowstone National Park",1999,NA,NA,"Canis lupus",72,"Relative abundance",1012,"United States",44.6200885,-110.5607575
"3906",68,NA,2208,"Yellowstone National Park",2000,NA,NA,"Canis lupus",124,"Relative abundance",1012,"United States",44.6200885,-110.5607575
"3907",68,NA,2208,"Yellowstone National Park",2001,NA,NA,"Canis lupus",132,"Relative abundance",1012,"United States",44.6200885,-110.5607575
"3908",68,NA,2208,"Yellowstone National Park",2002,NA,NA,"Canis lupus",148,"Relative abundance",1012,"United States",44.6200885,-110.5607575
"3909",68,NA,2208,"Yellowstone National Park",2003,NA,NA,"Canis lupus",176,"Relative abundance",1012,"United States",44.6200885,-110.5607575
"3910",68,NA,2208,"Yellowstone National Park",2004,NA,NA,"Canis lupus",171,"Relative abundance",1012,"United States",44.6200885,-110.5607575
"3911",68,NA,2208,"Yellowstone National Park",2005,NA,NA,"Canis lupus",118,"Relative abundance",1012,"United States",44.6200885,-110.5607575
"3912",68,NA,2208,"Yellowstone National Park",2006,NA,NA,"Canis lupus",136,"Relative abundance",1012,"United States",44.6200885,-110.5607575
"3913",68,NA,2209,"Aragón",1992,NA,NA,"Vulpes vulpes",11.3,"Relative abundance",1013,"Spain",42.03333333,-5.383333333
"3914",68,NA,2209,"Aragón",1993,NA,NA,"Vulpes vulpes",10,"Relative abundance",1013,"Spain",42.03333333,-5.383333333
"3915",68,NA,2209,"Aragón",1994,NA,NA,"Vulpes vulpes",13.6,"Relative abundance",1013,"Spain",42.03333333,-5.383333333
"3916",68,NA,2209,"Aragón",1995,NA,NA,"Vulpes vulpes",11,"Relative abundance",1013,"Spain",42.03333333,-5.383333333
"3917",68,NA,2209,"Aragón",1996,NA,NA,"Vulpes vulpes",9.8,"Relative abundance",1013,"Spain",42.03333333,-5.383333333
"3918",68,NA,2209,"Aragón",1997,NA,NA,"Vulpes vulpes",9,"Relative abundance",1013,"Spain",42.03333333,-5.383333333
"3919",68,NA,2209,"Aragón",1998,NA,NA,"Vulpes vulpes",11.6,"Relative abundance",1013,"Spain",42.03333333,-5.383333333
"3920",68,NA,2209,"Aragón",1999,NA,NA,"Vulpes vulpes",12.8,"Relative abundance",1013,"Spain",42.03333333,-5.383333333
"3921",68,NA,2209,"Aragón",2000,NA,NA,"Vulpes vulpes",11.2,"Relative abundance",1013,"Spain",42.03333333,-5.383333333
"3922",68,NA,2209,"Aragón",2001,NA,NA,"Vulpes vulpes",9.5,"Relative abundance",1013,"Spain",42.03333333,-5.383333333
"3923",68,NA,2209,"Aragón",2002,NA,NA,"Vulpes vulpes",8.9,"Relative abundance",1013,"Spain",42.03333333,-5.383333333
"3924",68,NA,2209,"Aragón",2003,NA,NA,"Vulpes vulpes",9,"Relative abundance",1013,"Spain",42.03333333,-5.383333333
"3925",68,NA,2209,"Aragón",2004,NA,NA,"Vulpes vulpes",10,"Relative abundance",1013,"Spain",42.03333333,-5.383333333
"3926",68,NA,2209,"Aragón",2005,NA,NA,"Vulpes vulpes",11.6,"Relative abundance",1013,"Spain",42.03333333,-5.383333333
"3927",68,NA,2209,"Aragón",2006,NA,NA,"Vulpes vulpes",9.9,"Relative abundance",1013,"Spain",42.03333333,-5.383333333
"3928",68,NA,2210,"Aragón",1992,NA,NA,"Felis silvestris",0.09,"Relative abundance",1014,"Spain",42.03333333,-5.383333333
"3929",68,NA,2210,"Aragón",1993,NA,NA,"Felis silvestris",0.065,"Relative abundance",1014,"Spain",42.03333333,-5.383333333
"3930",68,NA,2210,"Aragón",1994,NA,NA,"Felis silvestris",0.065,"Relative abundance",1014,"Spain",42.03333333,-5.383333333
"3931",68,NA,2210,"Aragón",1995,NA,NA,"Felis silvestris",0.098,"Relative abundance",1014,"Spain",42.03333333,-5.383333333
"3932",68,NA,2210,"Aragón",1996,NA,NA,"Felis silvestris",0.104,"Relative abundance",1014,"Spain",42.03333333,-5.383333333
"3933",68,NA,2210,"Aragón",1997,NA,NA,"Felis silvestris",0.11,"Relative abundance",1014,"Spain",42.03333333,-5.383333333
"3934",68,NA,2210,"Aragón",1998,NA,NA,"Felis silvestris",0.02,"Relative abundance",1014,"Spain",42.03333333,-5.383333333
"3935",68,NA,2210,"Aragón",1999,NA,NA,"Felis silvestris",0.13,"Relative abundance",1014,"Spain",42.03333333,-5.383333333
"3936",68,NA,2210,"Aragón",2000,NA,NA,"Felis silvestris",0.155,"Relative abundance",1014,"Spain",42.03333333,-5.383333333
"3937",68,NA,2210,"Aragón",2001,NA,NA,"Felis silvestris",0.15,"Relative abundance",1014,"Spain",42.03333333,-5.383333333
"3938",68,NA,2210,"Aragón",2002,NA,NA,"Felis silvestris",0.106,"Relative abundance",1014,"Spain",42.03333333,-5.383333333
"3939",68,NA,2210,"Aragón",2003,NA,NA,"Felis silvestris",0.095,"Relative abundance",1014,"Spain",42.03333333,-5.383333333
"3940",68,NA,2210,"Aragón",2004,NA,NA,"Felis silvestris",0.09,"Relative abundance",1014,"Spain",42.03333333,-5.383333333
"3941",68,NA,2210,"Aragón",2005,NA,NA,"Felis silvestris",0.12,"Relative abundance",1014,"Spain",42.03333333,-5.383333333
"3942",68,NA,2210,"Aragón",2006,NA,NA,"Felis silvestris",0.105,"Relative abundance",1014,"Spain",42.03333333,-5.383333333
"3943",68,NA,2210,"Aragón",2007,NA,NA,"Felis silvestris",0.095,"Relative abundance",1014,"Spain",42.03333333,-5.383333333
"3944",68,NA,2212,"Alligator River National Wildlife Refuge",1990,NA,NA,"Canis rufus",20,"Relative abundance",1016,"United States",35.7918344,-75.83296
"3945",68,NA,2212,"Alligator River National Wildlife Refuge",1991,NA,NA,"Canis rufus",30,"Relative abundance",1016,"United States",35.7918344,-75.83296
"3946",68,NA,2212,"Alligator River National Wildlife Refuge",1992,NA,NA,"Canis rufus",29,"Relative abundance",1016,"United States",35.7918344,-75.83296
"3947",68,NA,2212,"Alligator River National Wildlife Refuge",1993,NA,NA,"Canis rufus",44,"Relative abundance",1016,"United States",35.7918344,-75.83296
"3948",68,NA,2212,"Alligator River National Wildlife Refuge",1994,NA,NA,"Canis rufus",77,"Relative abundance",1016,"United States",35.7918344,-75.83296
"3949",68,NA,2212,"Alligator River National Wildlife Refuge",1995,NA,NA,"Canis rufus",75,"Relative abundance",1016,"United States",35.7918344,-75.83296
"3950",68,NA,2212,"Alligator River National Wildlife Refuge",1996,NA,NA,"Canis rufus",71,"Relative abundance",1016,"United States",35.7918344,-75.83296
"3951",68,NA,2212,"Alligator River National Wildlife Refuge",1997,NA,NA,"Canis rufus",84,"Relative abundance",1016,"United States",35.7918344,-75.83296
"3952",68,NA,2212,"Alligator River National Wildlife Refuge",1998,NA,NA,"Canis rufus",94,"Relative abundance",1016,"United States",35.7918344,-75.83296
"3953",68,NA,2212,"Alligator River National Wildlife Refuge",1999,NA,NA,"Canis rufus",123,"Relative abundance",1016,"United States",35.7918344,-75.83296
"3954",68,NA,2212,"Alligator River National Wildlife Refuge",2000,NA,NA,"Canis rufus",125,"Relative abundance",1016,"United States",35.7918344,-75.83296
"3955",68,NA,2212,"Alligator River National Wildlife Refuge",2001,NA,NA,"Canis rufus",130,"Relative abundance",1016,"United States",35.7918344,-75.83296
"3956",68,NA,2212,"Alligator River National Wildlife Refuge",2002,NA,NA,"Canis rufus",120,"Relative abundance",1016,"United States",35.7918344,-75.83296
"3957",68,NA,2212,"Alligator River National Wildlife Refuge",2003,NA,NA,"Canis rufus",113,"Relative abundance",1016,"United States",35.7918344,-75.83296
"3958",68,NA,2212,"Alligator River National Wildlife Refuge",2004,NA,NA,"Canis rufus",121,"Relative abundance",1016,"United States",35.7918344,-75.83296
"3959",68,NA,2212,"Alligator River National Wildlife Refuge",2005,NA,NA,"Canis rufus",110,"Relative abundance",1016,"United States",35.7918344,-75.83296
"3960",68,NA,2212,"Alligator River National Wildlife Refuge",2006,NA,NA,"Canis rufus",109,"Relative abundance",1016,"United States",35.7918344,-75.83296
"3961",68,NA,2215,"Wisconsin",1980,NA,NA,"Canis lupus",28,"Relative abundance",1019,"United States",26.1464438,-97.9616883
"3962",68,NA,2215,"Wisconsin",1981,NA,NA,"Canis lupus",24,"Relative abundance",1019,"United States",26.1464438,-97.9616883
"3963",68,NA,2215,"Wisconsin",1982,NA,NA,"Canis lupus",27,"Relative abundance",1019,"United States",26.1464438,-97.9616883
"3964",68,NA,2215,"Wisconsin",1983,NA,NA,"Canis lupus",20,"Relative abundance",1019,"United States",26.1464438,-97.9616883
"3965",68,NA,2215,"Wisconsin",1984,NA,NA,"Canis lupus",19,"Relative abundance",1019,"United States",26.1464438,-97.9616883
